Date,SL20_Synthetic,MA_5,MA_20,Volatility_20
6/7/2019,780.1704040967713,776.6390773830207,777.6350144077646,3.9976551692801947
6/10/2019,785.3299512992113,778.3623138033017,777.5450227433221,3.7873967812252816
6/11/2019,787.3722047130678,780.8116452874793,778.2813852622162,4.194365600784099
6/12/2019,800.0670816208751,785.7999521532183,779.8646657,5.898838921108074
6/13/2019,804.6948462928757,791.5268976045602,781.0477896904555,8.105580947443748
6/14/2019,803.4085434637303,796.1745254779521,782.3643525474673,9.453153371
6/17/2019,799.6846227004036,799.0454597581905,783.4947193663128,10.116074156925123
6/18/2019,803.0547752694185,802.1819738694606,784.4643943479298,11.021812882599477
6/19/2019,810.2985196525545,804.2282614757966,786.0537265383247,12.33219330527897
6/20/2019,805.1688705955089,804.3230663363231,787.4408318804273,12.859687856345927
6/21/2019,802.5799071985053,804.1573390832782,788.7435221959574,13.014526440975581
6/24/2019,798.8376905965661,803.9879526625107,789.9066127534913,12.813705447027152
6/25/2019,796.1985892,802.6167154,790.9543858660408,12.401707181452831
6/26/2019,799.2321778478553,800.4034470835711,791.8862873573514,12.28191435315645
6/27/2019,802.5052873943803,799.8707304433453,792.9585275165509,12.223002801484608
6/28/2019,805.7426479465965,800.5032785929636,794.3685551343036,11.975057315393114
7/1/2019,804.1080427205932,801.5573490177691,795.7382688,11.402404634019085
7/2/2019,805.8884935165669,803.4953298851984,797.2764161216624,10.515919329372192
7/3/2019,811.9823376440971,806.0453618444468,799.1192556392582,9.621217276269254
7/4/2019,826.5974327911458,810.8637909237999,801.6461213270072,9.879308654425582
7/5/2019,828.5629205044979,815.4278454353802,804.0657471473935,10.261399092802934
7/8/2019,823.1594668568736,819.2381302626361,805.9572229252766,10.11152648532992
7/9/2019,832.8375225507955,824.6279361,808.2304888171631,10.800607290705004
7/10/2019,836.1948852061364,829.4704455818899,810.036879,12.282881921955347
7/11/2019,840.1090225314342,832.1727635299476,811.8075878083539,13.91629655687137
7/12/2019,842.5955811,834.9792956416028,813.7669396883063,15.355743438204161
7/15/2019,839.5429539774962,838.2559930657274,815.7598562521608,16.004662489310842
7/16/2019,839.5429539774962,839.5970793510675,817.5842651875647,16.550532670552858
7/17/2019,857.5179029546256,843.8616829007653,819.9452343526682,18.686629516765954
7/18/2019,863.5607962572418,848.5520376459268,822.8648306357549,20.708640195878033
7/19/2019,870.4324144233973,854.1194043180515,826.2574559969995,22.675173727865626
7/22/2019,859.0163306,858.0140796421232,829.2663879970639,22.83733492501483
7/23/2019,864.6489109218498,863.0352710309938,832.6889040841854,22.749788600077196
7/24/2019,874.9665063916858,866.5249917184061,836.4756205,23.186615292851787
7/25/2019,886.9077932286382,871.1943911126851,840.6957458030898,24.331044507166688
7/26/2019,890.7861682267954,875.2651418733649,844.9479218170998,25.312474728899698
7/29/2019,908.0719534099023,885.0762664357742,850.1461173515652,27.096347651282645
7/30/2019,907.4444097005922,893.6353662,855.2239131607664,27.870665485738076
7/31/2019,900.8823733677177,898.8185395867291,859.6689149469476,27.69990140155709
8/1/2019,894.0259711915139,900.2421751793042,863.0403419,27.565959373773776
8/2/2019,897.6997875059595,901.6248990351372,866.4971852,27.34896272159154
8/5/2019,898.0349342962255,899.6174952124018,870.2409585890067,26.20516670640305
8/6/2019,888.4370719931626,895.8160276709159,873.0209360611249,24.947334527739653
8/7/2019,896.6758659515399,894.9747261876803,876.0449851,23.89177433397963
8/8/2019,893.1343041852475,894.7963928,878.6962491810858,22.60133686335433
8/9/2019,906.8633260804322,896.6291005013215,881.9096364319687,21.751221335567855
8/12/2019,906.8633260804322,898.3947788581629,885.2756550371156,19.98729357163878
8/13/2019,903.9518845497663,901.4977413694836,888.4961015657291,17.229476376236384
8/14/2019,903.9518845497663,902.9529450891289,890.8178006,15.913696474071303
8/15/2019,894.8162221582965,903.2893286837386,892.3805719405389,14.574431428594432
8/16/2019,884.4780655656839,898.8122766,893.0828544976532,13.777806239471792
8/19/2019,880.9721784264169,893.634047,894.1806468890812,11.627481992584377
8/20/2019,885.8473007395971,890.0131302879521,895.2405663799685,9.579641391308419
8/21/2019,885.0732345,886.2374002684276,895.7459027829915,8.678014831967374
8/22/2019,885.4224364532137,884.3586431274109,895.6716349442204,8.763567974959114
8/23/2019,883.9824863001888,884.2595272743117,895.3314508,9.089196177678216
8/26/2019,883.1327758734931,884.6916467637271,894.0844919710695,8.959104139772963
8/27/2019,884.6530670548409,884.4528000267759,892.9449248387818,8.613140212
8/28/2019,888.0006183987579,885.0382768160989,892.3008370903339,8.468777326
8/29/2019,888.7056584953751,885.6949212245312,892.0348215,8.495254197002692
8/30/2019,883.8927031,885.6769645787532,891.3444672337939,8.571335356146461
9/2/2019,881.4161405673652,885.3336375175277,890.5135275473509,8.693276627
9/3/2019,881.0069491549156,884.6044139375424,890.1420214054385,8.941891770843215
9/4/2019,876.2740157484643,882.2590934074839,889.1219288952849,9.313289379194396
9/5/2019,872.7254884264235,879.0630593936936,888.1014881073436,9.947038540239243
9/6/2019,867.0360733117077,875.6917334417752,886.1101254689074,9.979881266901085
9/9/2019,869.9924166770752,873.4069886637174,884.2665799987395,9.328717898572462
9/10/2019,866.0001063732518,870.4056201073845,882.3689910899136,8.966635656986044
9/11/2019,863.2402127421936,867.7988595061304,880.3334074995352,8.413108209047692
9/12/2019,861.6388174270911,865.5815253,878.6745372629748,8.673996751656919
9/13/2019,861.6388174270911,864.5020741293407,877.5325748560451,9.347049689598839
9/16/2019,862.2964256111175,862.9628759161491,876.5987872152803,9.901753178174102
9/17/2019,857.1208240899715,861.1870194594928,875.1624634,10.551740006409267
9/18/2019,857.302164,859.9994097079118,873.7739098594063,10.99677086517747
9/19/2019,858.1645393702546,859.3045540965446,872.4110150052582,11.164947609546951
9/20/2019,856.0616296359547,858.1891165383173,871.0149721720466,11.385331720974248
9/23/2019,855.4000914,856.8098496969484,869.6283379485856,11.519818243694063
9/24/2019,845.2997761086458,854.4456401006831,867.6606734012757,12.161458525876277
9/25/2019,848.9886935991557,852.7829460236568,865.7100771612957,11.852055894181015
9/26/2019,847.5494377954514,850.6599257,863.6522661262995,11.204495539563183
9/27/2019,850.1717027287219,849.4819403272495,861.9662161091707,10.514322798254375
9/30/2019,846.3703274666487,847.6759875397247,860.2139254541349,10.010495609313724
10/1/2019,846.7875417692194,847.9735406718395,858.5029550848501,9.157567985233891
10/2/2019,839.3713813759733,846.0500782272029,856.6578233662254,9.106031173626416
10/3/2019,838.7537844542985,844.2909475589724,854.9592381676193,9.119548656596178
10/4/2019,839.9963803946254,842.2558830921531,853.6072535217651,9.238469633705773
10/7/2019,845.0589390965338,841.9936054181301,852.3605796,8.569079343038661
10/8/2019,850.2842640183422,842.6929498679547,851.5747875249926,7.950763972070617
10/9/2019,867.1703037651517,848.2527343457903,851.7712920761405,8.295350655887376
10/10/2019,867.7010826964804,854.0421939942267,852.0744053396099,8.771954793919921
10/11/2019,869.5901706416633,859.9609520436343,852.4719730003386,9.386887500139652
10/14/2019,878.8782375,866.7248117185791,853.3010635933455,10.909152583818935
10/15/2019,873.1504346924655,871.2980458534039,854.1025441234702,11.760196323592936
10/16/2019,871.4369847060204,872.1513820415776,854.8092851595569,12.371439390011968
10/17/2019,874.1022858512503,873.4316226725316,855.6061724836067,13.09129742225486
10/18/2019,876.2816445130915,874.7699174468171,856.6171732274636,13.885025156059534
10/21/2019,876.0268477035638,874.1996394932783,857.648511,14.540443722752567
10/22/2019,875.3038896035463,874.6303304754945,859.1487167171732,14.745694047268175
10/23/2019,878.6954452915732,876.0820225926049,860.6340543017939,15.158805568788276
10/24/2019,886.2747934699302,878.5165241,862.5703220855179,15.856687110920507
10/25/2019,884.7610106,880.2123973375876,864.2997874800479,16.31295236303018
10/28/2019,885.0667844114073,882.0203846791561,866.2346103,16.36920683758747
10/29/2019,889.8529716940159,884.9302011,868.3878818235258,16.50833070836763
10/30/2019,890.6545778329746,887.3220276055305,870.9520416463758,15.728493777673782
10/31/2019,896.6482391,889.3967167315453,873.8467643786611,14.790294145334816
11/1/2019,901.1740331753388,892.6793212427483,876.9056470176968,13.70766032713215
11/4/2019,896.4804821881121,894.9620607980893,879.4767241722757,12.154383426467117
11/5/2019,895.1692456903961,896.0253155973653,881.7209732558786,10.51358548647483
11/6/2019,885.5748738207883,895.0093748,882.6412017586603,9.964062458434709
11/7/2019,880.8211218533293,891.8439513455929,883.2972037165027,9.341100562714216
11/8/2019,884.9249480975827,888.5941343300416,884.0639425892984,8.768592459833728
11/11/2019,884.9249480975827,886.2830275119359,884.3662781206149,8.684219560882086
11/12/2019,884.9249480975827,884.2341679933731,884.9550037908708,8.273237539429344
11/13/2019,889.7701423610973,885.0732217014349,885.8716616736244,7.691848776069586
11/14/2019,885.5536920139529,886.0197357335597,886.4442319817597,7.178741923886776
11/15/2019,893.2135802245724,887.6774621589577,887.2908287673339,6.910570643712052
11/18/2019,907.5872941762082,892.2099313746827,888.8688511,7.754896230681614
11/19/2019,913.8461933373655,897.9941804226394,890.7959662776569,8.909527372742922
11/20/2019,919.2807416346465,903.8963002773492,892.8252310948106,10.490134179936584
11/21/2019,926.0710164290057,911.9997651603596,894.8150422427643,12.719654142244648
11/22/2019,922.0176410764811,917.7605773307414,896.6778737656223,13.847852644173697
11/25/2019,916.3277179240514,919.5086621,898.2409204412545,14.227353409052105
11/26/2019,919.0322887073947,920.5458812,899.6998862919233,14.806267873720536
11/27/2019,929.2272407268014,922.5351809727468,901.6285194366146,16.027838179224183
11/28/2019,947.2626611962643,926.7735099261987,904.1592405414278,18.932735578177294
11/29/2019,948.5808470695713,932.0861511248165,906.5295812361394,21.352330596735168
12/2/2019,943.0583526247617,937.4322780649587,908.8584747579719,22.69640623
12/3/2019,940.5775985575964,941.74134,911.1288924013318,23.51150016452628
12/4/2019,936.5056169121096,943.1970152720608,913.6754295558978,23.355710911481857
12/5/2019,929.1914295875342,939.5827689503146,916.0939449426081,22.252914416206686
12/6/2019,926.3852463712713,935.1436488106547,918.1669598562927,21.097653279837854
12/9/2019,923.4148759930756,931.2149534843174,920.0914562510673,19.60873067492277
12/10/2019,915.2937460908837,926.1581829909749,921.6098961507323,17.83811057295407
12/11/2019,915.2937460908837,921.9158088267297,922.8860763372217,16.285797332374095
12/12/2019,924.3159776367003,920.9407184,924.8241906,13.712323806675602
12/13/2019,922.8148871,920.2266465832421,926.3042559623636,11.547438545079489
12/16/2019,916.0013010789256,918.7439316,926.7249563074996,10.968399219463947
12/17/2019,918.4233074279031,919.3698438678159,926.9538120120263,10.730716332400652
12/18/2019,918.8318852025457,920.0774716901484,926.9313691904214,10.748064206613046
12/19/2019,918.0509556889114,918.8244673005905,926.5303661534168,10.929925766517314
12/20/2019,915.6673255137772,917.3949549824126,926.2128503752814,11.157784412453779
12/23/2019,910.9419904758536,916.3830928617981,925.9435640028717,11.469547603576384
12/24/2019,915.0396677753545,915.7063649312884,925.7439329562694,11.629798608969562
12/25/2019,915.0396677753545,914.9479214458503,925.0345543086972,11.836997300491518
12/26/2019,922.3953213856173,915.8167945851914,923.7911873181649,10.623046400952896
12/27/2019,931.3036535849799,918.9440602,922.9273276439353,9.093427441
12/30/2019,941.3354999188224,925.0227620880257,922.8411850086384,8.898764724
12/31/2019,940.2481818641801,930.0644649057907,922.8247141739675,8.864447044872552
1/1/2020,940.2481818641801,935.1061677,923.0118424,9.201543903109027
1/2/2020,936.4647216180989,937.9200477700522,923.3755070230993,9.593987744806883
1/3/2020,935.6829475611091,938.7959065652782,923.8403921,9.965571300032424
1/6/2020,930.1793733689353,936.5646812553007,924.1786169513841,10.064668044185648
1/7/2020,921.3749338541041,932.7900316532856,924.4826763395452,9.872140439867922
1/8/2020,891.937271,923.1278494876145,923.3148525867922,12.137837103224179
1/9/2020,911.2684192234284,918.0885890086804,922.6624746661288,12.428356938720661
1/10/2020,911.2684192234284,913.2056833411443,922.0851512720667,12.686404433553239
1/13/2020,909.7935316991383,909.1285150071848,921.7747628030772,12.916933296831848
1/14/2020,908.9705679152955,906.6476418194231,921.3021258,13.215508412624988
1/15/2020,908.9705679152955,910.0543011953172,920.8090599630845,13.493558974841278
1/16/2020,904.2804588605628,908.6567091227441,920.1205351,13.98411265539521
1/17/2020,897.1017641119348,905.8233781004453,919.1922571,14.882613430469858
1/20/2020,895.8457045867956,903.0338126779768,918.4374428,15.684305244303419
1/21/2020,898.0103735223587,900.8417737993893,917.5859780444723,16.327522177197185
1/22/2020,904.4614733877801,899.9399548938864,917.0570683250935,16.583672447640947
1/23/2020,910.6914278534578,901.2221486924655,916.4718736484854,16.59188295815876
1/24/2020,911.1545217641685,904.0327002229121,915.4644171,16.252148329517112
1/27/2020,895.5651049919945,903.9765803,913.1758973111034,15.627973267994292
1/28/2020,890.3446543552958,902.4434364705394,910.6807209356593,15.051274437962537
1/29/2020,901.4622542464991,901.8435926422832,908.7414245547754,13.455197303823631
1/30/2020,900.6615524295771,899.8376175575071,906.9512660953493,11.859737599193306
1/31/2020,900.0495248317261,897.6166181710184,905.169595,9.816880238
2/3/2020,900.3118566210328,898.5659684968263,903.6762191,7.895890977246186
2/4/2020,900.3118566210328,900.5594089499737,902.6230652598315,6.7295442986721214
2/5/2020,903.8812821085403,901.0432145223818,903.2202658134671,6.243786403
2/6/2020,900.5400242368557,901.0189088838375,902.6838460641384,5.970843645550755
2/7/2020,899.2968905265741,900.868382,902.0852696292959,5.656757484227327
2/10/2020,892.0621045,899.2184316011611,901.1986982699791,5.773376093321093
2/11/2020,888.1040003161921,896.7768603,900.1553699,6.166992072965401
2/12/2020,886.9407152341744,893.3887469653198,899.0538772559678,6.469595669
2/13/2020,878.8959307923394,889.0599282764166,897.7846508525566,7.752977802862449
2/14/2020,876.8839040175349,884.5773309746088,896.7737578478367,9.055389270725739
2/17/2020,877.4320147125098,881.651313,895.8530733541223,10.037534736025279
2/18/2020,880.3469231079127,880.0998975728942,894.9699008334001,10.59909838612471
2/19/2020,884.6342320489533,879.6386009,893.9785387664588,10.591846342917513
2/20/2020,879.0364992965168,879.6667146366856,892.3957923386117,10.324725373885956
2/21/2020,879.0364992965168,880.0972336924818,890.7898912152292,9.734370846
2/24/2020,872.9643683300014,879.2037044159803,889.6598543821295,10.437302721925926
2/25/2020,859.8793053319926,875.1101808607962,888.1365869309644,12.375301698059696
2/26/2020,837.5986012438001,865.7030546997655,884.9434042808292,16.35526638089553
2/27/2020,838.2187910666607,857.5395130537943,881.8212662126834,18.95087056
2/28/2020,825.5449957071536,846.8412123359216,878.0960398,22.21992630215639
3/2/2020,832.1390460269672,838.6761478753148,874.6873992267516,23.805023265853485
3/3/2020,834.1089188730276,833.5220705835218,871.3772523393512,24.642456221360128
3/4/2020,819.3915322419241,829.8806567831467,867.1527648460205,25.98262534342252
3/5/2020,812.159337,824.6687659678519,862.7337304836872,27.478077672353947
3/6/2020,785.0012284374594,816.5600125,857.0189473792313,31.117901923436406
3/9/2020,785.0012284374594,807.1324489960115,851.6659035754641,33.86006808414982
3/10/2020,754.4863488788617,791.2079349971783,844.9850210035977,39.07282480106746
3/11/2020,766.3380940029289,780.5972473493794,838.9548899420354,41.48863912766669
3/12/2020,731.0356664212487,764.3725132355917,831.5618767234807,46.82721629271984
3/13/2020,704.9947290663943,748.3712133613786,822.9674179759238,53.385804250270624
3/16/2020,704.9947290663943,732.3699134871656,814.3455537,57.86339174038827
3/17/2020,704.9947290663943,722.4715895,805.577944,60.55848519565862
3/18/2020,704.9947290663943,710.2029165373652,796.5959688424141,61.529984708498716
3/19/2020,704.9947290663943,704.9947290663943,787.8938803,61.56411314703655
3/20/2020,647.8055310336576,693.5568895,776.3323319,65.15448892188542
3/23/2020,647.8055310336576,682.1190498532995,765.0743900529479,67.00495036325539
3/24/2020,647.8055310336576,670.6812102467522,754.4707013380312,67.98562275945422
3/25/2020,647.8055310336576,659.2433706,744.9810478,69.00991289439692
3/26/2020,647.8055310336576,647.8055310336576,735.4603848258739,68.60333630684065
3/27/2020,647.8055310336576,647.8055310336576,726.5734116,67.82737675302597
3/30/2020,647.8055310336576,647.8055310336576,717.3567358425337,65.20084004274837
3/31/2020,647.8055310336576,647.8055310336576,708.0415664505651,60.80282694920281
4/1/2020,647.8055310336576,647.8055310336576,699.4622663901517,56.19522775475021
4/2/2020,647.8055310336576,647.8055310336576,691.2445760923254,50.58466000832449
4/3/2020,647.8055310336576,647.8055310336576,684.3847912221352,46.324289719515306
4/6/2020,647.8055310336576,647.8055310336576,677.5250063519451,40.42282992974915
4/7/2020,647.8055310336576,647.8055310336576,672.1909655,36.589657393932285
4/8/2020,647.8055310336576,647.8055310336576,666.2643373112213,29.438362646567754
4/9/2020,647.8055310336576,647.8055310336576,662.1028305418419,25.406967955958457
4/10/2020,647.8055310336576,647.8055310336576,659.2433706,23.469951661860765
4/13/2020,647.8055310336576,647.8055310336576,656.3839107385681,20.951122501812875
4/14/2020,647.8055310336576,647.8055310336576,653.5244508369312,17.602463746384082
4/15/2020,647.8055310336576,647.8055310336576,650.6649909352946,12.787893437954095
4/16/2020,647.8055310336576,647.8055310336576,647.8055310336576,0
4/17/2020,647.8055310336576,647.8055310336576,647.8055310336576,0
4/20/2020,647.8055310336576,647.8055310336576,647.8055310336576,0
4/21/2020,647.8055310336576,647.8055310336576,647.8055310336576,0
4/22/2020,647.8055310336576,647.8055310336576,647.8055310336576,0
4/23/2020,647.8055310336576,647.8055310336576,647.8055310336576,0
4/24/2020,647.8055310336576,647.8055310336576,647.8055310336576,0
4/27/2020,647.8055310336576,647.8055310336576,647.8055310336576,0
4/28/2020,647.8055310336576,647.8055310336576,647.8055310336576,0
4/29/2020,647.8055310336576,647.8055310336576,647.8055310336576,0
4/30/2020,647.8055310336576,647.8055310336576,647.8055310336576,0
5/1/2020,647.8055310336576,647.8055310336576,647.8055310336576,0
5/4/2020,647.8055310336576,647.8055310336576,647.8055310336576,0
5/5/2020,647.8055310336576,647.8055310336576,647.8055310336576,0
5/6/2020,647.8055310336576,647.8055310336576,647.8055310336576,0
5/7/2020,647.8055310336576,647.8055310336576,647.8055310336576,0
5/8/2020,647.8055310336576,647.8055310336576,647.8055310336576,0
5/11/2020,616.0647151,641.4573678404568,646.2184902353573,7.097462216064547
5/12/2020,587.2533342346906,629.3469284806633,643.1908803954091,14.95281688844697
5/13/2020,615.8743777724271,622.9606978284172,641.5943227323476,16.09521719200368
5/14/2020,619.9874721878564,617.3970860592569,640.2034197900574,16.72006197213686
5/15/2020,630.8988210498314,614.0157440624918,639.3580842908661,16.74285487025573
5/18/2020,656.3271602,622.0682330950065,639.7841657506946,17.074295652387768
5/19/2020,668.9222469892121,638.4020156459108,640.8400015484724,18.211461921577417
5/20/2020,660.3913379230738,647.3054076760402,641.4692918929431,18.67633682578207
5/21/2020,688.6953538406539,661.0469840065996,643.513783,21.440075249711626
5/22/2020,685.2743852048918,671.9220968376118,645.3872257418546,23.383746884426298
5/25/2020,685.2743852048918,677.7115418325446,647.2606684504163,25.03064888307056
5/26/2020,684.9386073143767,680.9148138975776,649.1173222644524,26.41223920910632
5/27/2020,686.6006717017525,686.1566806533133,651.0570792978571,27.703836673849104
5/28/2020,700.5382545782008,688.5252608008227,653.6937154750842,29.80756341404451
5/29/2020,695.2841253300093,690.5272088258462,656.0676451899018,31.173290293750263
6/1/2020,684.0376025462162,690.2798522941112,657.8792487655298,31.715946811550452
6/2/2020,684.6627882291078,690.2246884770573,659.7221116253022,32.16739088266579
6/3/2020,680.7623538644996,689.0570249096068,661.3699527668443,32.368323517793115
6/4/2020,681.3904796660275,685.2274699271721,663.0492001984628,32.49849348842853
6/5/2020,681.3904796660275,682.4487407943758,664.7284476300813,32.53704378372817
6/8/2020,694.2473604599481,684.4906923771221,668.6375798996962,31.04504892403919
6/9/2020,706.8839642818136,688.9349275876632,674.6191114020523,25.583631984443414
6/10/2020,707.7449244781365,694.3314417103907,679.2126387373377,22.548530328965626
6/11/2020,707.5192411864729,699.5571940144797,683.5892271872686,18.596605576128667
6/12/2020,707.2956846523543,704.738235,687.4090703673947,14.626461651348306
6/15/2020,703.7282874324621,706.6344204062478,689.7791267275064,13.083984973942595
6/16/2020,706.4531031240302,706.5482481746913,691.6556695342474,12.618295805177883
6/17/2020,716.7957693533409,708.3584171497321,694.4758911057608,11.518176905004504
6/18/2020,721.0946327936309,711.0734954711637,696.0958550534095,12.862341440326672
6/19/2020,720.5089018418096,713.7161389090547,697.8575808852554,13.688596492781961
6/22/2020,736.7136773030194,720.3132168831662,700.4295454901619,15.860137355249881
6/23/2020,743.6743758574199,727.7574714298441,703.3663339173139,18.118014943304818
6/24/2020,745.9639620572481,733.5911099706257,706.3344984350888,19.992442421760792
6/25/2020,753.1245104961506,739.9970855111295,708.9638112309863,22.49175333786232
6/26/2020,760.8358934,748.0624838323649,712.2413996368853,25.026751779500668
6/29/2020,756.9348191459608,752.1067122009533,715.8862604668723,25.992686375923654
6/30/2020,751.4787769834318,753.6675924261557,719.2270599045886,26.062150769028477
7/1/2020,748.4762849309221,754.1700570008904,722.6127564579097,25.185838838847232
7/2/2020,741.7758787,751.9003306464219,725.6320264107987,23.55043011386683
7/3/2020,729.8937391370703,745.7118997842387,728.0571893843509,21.127497473597217
7/6/2020,731.6573192780523,740.6563998106569,729.9276873,19.575673669736037
7/7/2020,735.2988633189448,737.4204170777595,731.3484322771126,18.83222186676729
7/8/2020,731.9744235554766,734.1200448026705,732.5599072309797,17.99460720638739
7/9/2020,737.0984854786194,733.1845661536327,734.0388694455869,17.01721888596498
7/10/2020,720.1713490684576,731.2400881399102,734.6826526663921,16.174948280176594
7/13/2020,702.1371174398047,725.3360477722606,734.6030941667592,16.338302801946227
7/14/2020,712.8018143600068,720.8366379804731,734.9205297285581,15.815916582092251
7/15/2020,709.0666349453179,716.2550802584412,734.5340730081568,16.36692925282281
7/16/2020,720.1435669560465,712.8640965539267,734.4865197162777,16.409358650374628
7/17/2020,728.7308638412459,714.5759995084843,734.8976178162495,16.141557537785282
7/20/2020,737.3532349048264,721.6192230014888,734.9295956963399,16.14597757744691
7/21/2020,736.5675980110068,726.3723797316887,734.5742568040192,16.02111403519586
7/22/2020,734.2380284405896,731.4066584,733.9879601231862,15.795333407194136
7/23/2020,737.9433483813755,734.9666147158089,733.2289020174475,15.180099062471049
7/24/2020,741.1701686773844,737.4544756830365,732.2456157789175,13.878900015496598
7/27/2020,746.1550457521415,739.2148378524995,731.7066271092265,13.054458304233679
7/28/2020,745.3646247183678,740.9742431939718,731.4009194959732,12.631815712860613
7/29/2020,744.6328849471558,743.0532145,731.2087494967849,12.38520088
7/30/2020,744.5760153409562,744.3797478872011,731.3487563276424,12.525969554776692
7/31/2020,749.6384229,746.0733987385922,732.3359905175059,13.166945365899991
8/3/2020,749.6384229,746.7700742,733.2350457003203,13.720419134990232
8/4/2020,760.5954188945077,749.816233,734.4998734790984,15.02468673028228
8/5/2020,756.5786205135312,752.2053801,735.7300833270011,15.794582454645948
8/6/2020,761.6761472802199,755.6254065113877,736.9589664170811,16.828907617939866
8/7/2020,764.3578799060373,758.5692979057272,739.1682929589601,17.399764652686297
8/10/2020,757.9750522789806,760.2366237746553,741.9601897009189,15.523796464654248
8/11/2020,764.8604280867559,761.0896256131049,744.5631203872564,14.721058992394296
8/12/2020,770.3577853885987,763.8454585881185,747.6276779094203,13.248666242627857
8/13/2020,776.5454772129245,766.8193245746594,750.4477734222644,13.092424435912937
8/14/2020,787.8365755361843,771.5150637006889,753.4030590070112,14.524831874391408
8/17/2020,783.5626615859612,776.6325856,755.7135303,15.481199628661175
8/18/2020,796.1173054,782.883961,758.6910157082157,17.23257812092293
8/19/2020,811.2142898181055,791.0552619014272,762.5398287770915,19.87692621756204
8/20/2020,811.7317969555513,798.0925258499526,766.2292512058003,21.82390993187166
8/21/2020,818.0164022978283,804.1284912022815,770.0715628868224,23.85047949375099
8/24/2020,817.2303517,810.8620292345634,773.6253281865839,25.34750967564305
8/25/2020,812.7599965517753,814.1905674741262,776.9950967782543,25.867248941965464
8/26/2020,807.7638349520226,813.5004765009096,780.1516442784975,25.560355240577685
8/27/2020,804.9184227830132,812.1378016664019,783.1687646506005,24.686466649244682
8/28/2020,800.7418308059335,808.6828874,785.723935,23.656491265108862
8/31/2020,806.9034558513047,806.6175081888098,788.5871866900283,22.496088219239578
9/1/2020,806.9034558513047,805.4462000487158,790.9025885378682,21.83687207155399
9/2/2020,811.4399598135735,806.1814250210259,793.6456555028702,20.71522598681279
9/3/2020,813.1665616612672,807.8310527966767,796.2201762219227,19.708059196550593
9/4/2020,811.6894839091137,810.0205834173128,798.5867564220764,18.484451311596313
9/7/2020,811.0788419772271,810.8556606424972,801.2419459069888,15.989412499690479
9/8/2020,813.5591968475107,812.1868088417384,803.6768843450266,13.701875126203102
9/9/2020,830.1696323650584,815.9327433520355,806.6674766938496,12.523486877726647
9/10/2020,838.2718054340609,820.9537921065942,809.7537931049063,12.313681972254578
9/11/2020,837.9991957591473,826.2157344766008,812.2619241160545,12.716612492340564
9/14/2020,853.5681342407665,834.7135929293088,815.7621977487948,13.973752552066605
9/15/2020,879.9665333396885,847.9950602277443,819.9546591480812,19.32381909936535
9/16/2020,887.8629712822645,859.5337280111855,823.7870932212891,24.426240731827637
9/17/2020,896.2688441591424,871.1331357562018,828.0139455814685,29.097957898108774
9/18/2020,915.3367104146085,886.6006386872941,832.8799609873076,34.89750721813861
9/21/2020,931.3578106104761,902.1585739612361,838.5863339,41.00103140196541
9/22/2020,938.2537844258853,913.8160241784753,844.8610233241685,46.12327497306853
9/23/2020,937.7229849926083,923.7880269205441,851.3589808261977,49.64211226708184
9/24/2020,947.3259140022056,933.9994408891569,858.4793553871574,52.74635385
9/25/2020,951.4055376519914,941.2132063366334,866.0125407294603,54.78573336573803
9/28/2020,958.4282780572805,946.6272998259943,873.5887818,56.62752307914251
9/29/2020,954.5142842982477,949.8793998004667,880.9693232621063,57.096136584080114
9/30/2020,953.7597506731794,953.0867529365809,888.0853128050865,56.84270783271081
10/1/2020,953.7597506731794,954.3735202707758,895.1149723,55.77339750598771
10/2/2020,979.5594059920212,960.0042939387816,903.5084683598274,55.18619214414498
10/5/2020,898.6620374511144,948.0510458175484,907.8876281335218,50.76338896078472
10/6/2020,894.5394824185371,936.0560854416065,911.9366424120732,45.833762107427674
10/7/2020,894.0901457,924.1221644441639,915.1326680781185,41.89102600902742
10/8/2020,926.4467458,918.6595634762907,919.5414150981063,37.81810919947135
10/9/2020,944.7671629039569,911.7011148586778,924.8798134553468,32.92032899550194
10/12/2020,965.4372992542702,925.0561672193089,930.4732717,29.49132943065029
10/13/2020,965.5039350745811,939.2490578,934.7501417927666,27.943002250835804
10/14/2020,987.3069932776882,957.8924272688621,939.7223428925378,28.00824721118125
10/15/2020,1014.4929105060831,975.5016602,945.6335462098848,30.700900947613853
10/16/2020,1025.5372532199897,991.6556782665226,951.1435733501539,34.616589583859266
10/19/2020,1030.8998463539604,1004.7481876864606,956.1206751,38.55414036486394
10/20/2020,1029.4745681826294,1017.5423143080701,960.6817143251653,41.60435156766173
10/21/2020,965.0711456462948,1013.0951447817915,962.0491223578495,41.25803722539322
10/22/2020,984.3451964,1007.0656019680634,963.9000864796114,41.39292322533105
10/23/2020,979.2489274790146,997.8079368198687,965.2922559709626,41.41879704
10/26/2020,959.8055475774844,983.5890770645734,965.3611194469729,41.40792776498883
10/27/2020,964.0048322,970.4951298593687,965.8356468398908,41.33139198921575
10/28/2020,946.0339874726858,966.6876982,965.4493587,41.486008666316486
10/29/2020,981.4431425808394,966.1072875,966.8335282752493,41.537253453608876
10/30/2020,981.4431425808394,966.5461304736909,966.9277151046902,41.56975146997645
11/2/2020,984.0872963301326,971.4024802242205,971.1989780486408,38.458600603930414
